0.0014126453
0.0002857779
0.0003384421
0.0011989992
0.0032014730
0.0021667525
0.0005476513
0.0027831737
0.0002472627
0.0002657469
0.0002349062
0.0005241989
0.0004833834
0.0002637156
0.0002911721
0.0003053542
0.0001633514
0.0004531630
0.0002292177
0.0004505903
