3.7320157724
2.9156145158
4.1925440439
4.1036890037
4.8641450803
2.5090123544
2.8088270770
2.0205833468
2.0476429615
2.4888717181
3.4851050030
2.4622767855
1.6544034012
2.3626539520
2.6028111131
3.1825183709
1.7752357369
1.3328557548
2.4399222149
1.5817998377
