0.3465017099
0.1675632685
0.1426726045
0.4419094731
0.1280579136
0.7034107065
0.0742737191
0.1653156295
0.0975496788
0.1096461810
0.1064700663
0.0915625661
0.0966962468
0.1159731029
0.1005532090
0.0884900203
0.1989131337
0.1066090412
0.1477042525
0.1334594483
