0.9064433517
0.9954565767
0.9934119531
0.9734425840
0.6197505133
0.8885766579
0.9968328736
0.6499780670
0.9980456376
0.9986815198
0.9987419110
0.9558019403
0.9950548171
0.9970250999
0.9959281097
0.9955286860
0.9988425452
0.9830647197
0.9990468531
0.9954849220
